X坐标_m,Y坐标_m,污染物浓度_mg/L
0.0,0.0,1.280337649971071e-13
13.131313131313131,0.0,1.8032467941335976e-13
26.262626262626263,0.0,2.531163487408307e-13
39.39393939393939,0.0,3.5409178597295904e-13
52.525252525252526,0.0,4.936717245057627e-13
65.65656565656566,0.0,6.859356686668745e-13
78.78787878787878,0.0,9.498326804488093e-13
91.91919191919192,0.0,1.3107659233429112e-12
105.05050505050505,0.0,1.802656943262541e-12
118.18181818181819,0.0,2.4706225889354747e-12
131.31313131313132,0.0,3.3744302418771707e-12
144.44444444444446,0.0,4.5929366051693304e-12
157.57575757575756,0.0,6.229762725014507e-12
170.7070707070707,0.0,8.420514265916855e-12
183.83838383838383,0.0,1.1341922409458474e-11
196.96969696969697,0.0,1.5223358127786893e-11
210.1010101010101,0.0,2.03612619036942e-11
223.23232323232324,0.0,2.713713292267832e-11
236.36363636363637,0.0,3.603983671258304e-11
249.4949494949495,0.0,4.769311804966014e-11
262.62626262626264,0.0,6.288934595259803e-11
275.75757575757575,0.0,8.26306681998794e-11
288.8888888888889,0.0,1.0817891146380038e-10
302.020202020202,0.0,1.411157260539851e-10
315.1515151515151,0.0,1.8341463614476902e-10
328.2828282828283,0.0,2.375268102949016e-10
341.4141414141414,0.0,3.064825042659342e-10
354.54545454545456,0.0,3.94010237813926e-10
367.67676767676767,0.0,5.046758363903267e-10
380.80808080808083,0.0,6.440434825942378e-10
393.93939393939394,0.0,8.188608638847744e-10
407.0707070707071,0.0,1.0372703539490926e-09
420.2020202020202,0.0,1.309047905490387e-09
433.3333333333333,0.0,1.6458709417689955e-09
446.4646464646465,0.0,2.0616159930408837e-09
459.5959595959596,0.0,2.5726861135462118e-09
472.72727272727275,0.0,3.1983672190747613e-09
485.85858585858585,0.0,3.961211392747915e-09
498.989898989899,0.0,4.887443911727716e-09
512.1212121212121,0.0,6.0073892518840755e-09
525.2525252525253,0.0,7.355909642122022e-09
538.3838383838383,0.0,8.972847887134243e-09
551.5151515151515,0.0,1.09034641912095e-08
564.6464646464647,0.0,1.319885464423722e-08
577.7777777777778,0.0,1.5916336936070225e-08
590.9090909090909,0.0,1.9119786822785924e-08
604.040404040404,0.0,2.287990696716806e-08
617.1717171717172,0.0,2.7274408116517466e-08
630.3030303030303,0.0,3.238808127330775e-08
643.4343434343434,0.0,3.8312738673358076e-08
656.5656565656566,0.0,4.514700112835637e-08
669.6969696969697,0.0,5.299590972689745e-08
682.8282828282828,0.0,6.197034112290644e-08
695.959595959596,0.0,7.218620775835707e-08
709.0909090909091,0.0,8.376342743179798e-08
722.2222222222223,0.0,9.682465066962184e-08
735.3535353535353,0.0,1.1149373938274275e-07
748.4848484848485,0.0,1.2789399625733626e-07
761.6161616161617,0.0,1.4614615115135402e-07
774.7474747474747,0.0,1.663661183204752e-07
787.8787878787879,0.0,1.886625464047755e-07
801.010101010101,0.0,2.1313419155461985e-07
814.1414141414142,0.0,2.3986715260655376e-07
827.2727272727273,0.0,2.6893201555085503e-07
840.4040404040404,0.0,3.0038096235242726e-07
853.5353535353536,0.0,3.342449061739304e-07
866.6666666666666,0.0,3.705307208822959e-07
879.7979797979798,0.0,4.0921863708788717e-07
892.929292929293,0.0,4.5025987958717557e-07
906.0606060606061,0.0,4.935746217129437e-07
919.1919191919192,0.0,5.390503305520278e-07
