X坐标_m,Y坐标_m,污染物浓度_mg/L
262.62626262626264,0.0,6.288934595259803e-11
958.5858585858584,8.080808080808081,9.765549266467989e-07
249.4949494949495,16.161616161616163,9.520223216206319e-11
709.0909090909091,32.323232323232325,3.410971698701461e-07
971.7171717171716,32.323232323232325,2.9217761418661724e-06
525.2525252525253,48.48484848484848,5.8395698697052667e-08
787.8787878787879,48.48484848484848,1.4950036670302623e-06
420.2020202020202,64.64646464646465,1.944612994962546e-08
1089.8989898989898,64.64646464646465,1.669256180912133e-05
748.4848484848485,72.72727272727273,2.7015744481053317e-06
1234.3434343434344,88.8888888888889,4.6613956142216274e-05
1142.4242424242425,96.96969696969695,5.954129443131278e-05
1300.0,96.96969696969695,5.68955040958052e-05
1221.2121212121212,113.13131313131314,0.0001056925890664
354.54545454545456,121.21212121212122,4.5891672210902257e-08
1260.6060606060605,121.21212121212122,0.0001323360227652
157.57575757575756,137.37373737373738,1.0122868578459447e-09
945.4545454545456,137.37373737373738,0.0001286314850256
302.020202020202,145.45454545454547,3.507481899396481e-08
1273.7373737373737,153.53535353535355,0.0003401178340964
328.2828282828283,161.61616161616163,1.0232255939858117e-07
1050.5050505050506,169.69696969696972,0.0005201286520611
302.020202020202,185.85858585858588,1.2140784181445942e-07
485.85858585858585,185.85858585858588,4.6559722438735605e-06
564.6464646464647,193.93939393939397,2.2109086887262425e-05
91.91919191919192,210.1010101010101,1.4144426118368612e-09
735.3535353535353,210.1010101010101,0.0003182270870552
341.4141414141414,218.1818181818182,7.172317089588105e-07
485.85858585858585,226.26262626262627,1.6669557030570587e-05
787.8787878787879,234.34343434343435,0.0010763192296174
170.7070707070707,242.42424242424244,2.2424740670678286e-08
13.131313131313131,258.5858585858586,4.455785993892537e-10
1050.5050505050506,258.5858585858586,0.0050801578708972
538.3838383838383,266.6666666666667,0.0001470174110207
1076.767676767677,274.7474747474748,0.0070353336531597
997.979797979798,282.82828282828285,0.008174457632254
157.57575757575756,290.90909090909093,3.9190480142369724e-08
52.525252525252526,298.989898989899,2.495771612042685e-09
617.1717171717172,307.0707070707071,0.0019298049737894
853.5353535353536,323.23232323232327,0.016195464975272
919.1919191919192,331.3131313131313,0.0194150583885091
984.8484848484848,331.3131313131313,0.0187460704151018
78.78787878787878,339.39393939393943,8.05985534894503e-09
498.989898989899,347.4747474747475,0.0005867966077736
236.3636363636364,355.5555555555556,6.979218546221367e-07
65.65656565656566,363.6363636363637,6.527427974897355e-09
236.3636363636364,371.71717171717177,7.740772533715567e-07
196.96969696969697,379.7979797979799,2.7281258997598e-07
26.262626262626263,387.8787878787879,2.280905638103222e-09
840.4040404040404,395.959595959596,0.0423101887622676
1129.292929292929,404.040404040404,0.021824398450672
196.96969696969697,412.1212121212121,2.787703122493281e-07
892.929292929293,420.2020202020202,0.0351342520425392
761.6161616161617,428.2828282828283,0.041653710432174
656.5656565656566,436.3636363636364,0.0246132727081784
1181.8181818181818,436.3636363636364,0.0170607747048416
695.959595959596,452.5252525252525,0.0189845013172522
433.3333333333333,460.6060606060606,9.92117671223544e-05
1037.3737373737374,468.6868686868687,0.017716823431694
1208.080808080808,476.7676767676768,0.0114577936168289
827.2727272727273,484.8484848484849,0.0128511650220728
774.7474747474747,492.92929292929296,0.0085994378414284
131.31313131313132,501.010101010101,2.1850756255703084e-08
669.6969696969697,509.0909090909091,0.0022337300034049
52.525252525252526,517.1717171717172,1.9873894308367232e-09
538.3838383838383,525.2525252525253,0.0001880965345572
643.4343434343434,533.3333333333334,0.0007336666235821
630.3030303030303,541.4141414141415,0.0004743031768673
380.8080808080808,549.4949494949495,4.0128352593270335e-06
879.7979797979798,557.5757575757576,0.0023305336581009
1024.2424242424242,565.6565656565657,0.0028441891244244
380.8080808080808,573.7373737373738,2.08954534531443e-06
393.93939393939394,581.8181818181819,2.186269286672785e-06
407.0707070707071,589.89898989899,2.255534876158061e-06
590.9090909090909,589.89898989899,5.586010153157861e-05
223.23232323232324,597.979797979798,3.1223502835596655e-08
892.929292929293,606.0606060606061,0.000601673279254
722.2222222222223,614.1414141414142,0.0001249985816819
551.5151515151515,630.3030303030304,7.996276324559713e-06
932.3232323232324,630.3030303030304,0.0003454476236398
26.262626262626263,646.4646464646465,5.7476050211240434e-11
118.1818181818182,654.5454545454546,4.917080038999938e-10
1260.6060606060605,654.5454545454546,0.0002756037841109
118.1818181818182,670.7070707070708,2.994946538823657e-10
341.4141414141414,670.7070707070708,4.655568214808428e-08
1011.1111111111112,686.868686868687,7.498299719208212e-05
814.1414141414142,694.949494949495,1.7089224033678953e-05
866.6666666666666,703.0303030303031,1.904960990942917e-05
1234.3434343434344,703.0303030303031,6.145094338459529e-05
446.4646464646465,719.1919191919193,5.790780465216153e-08
1168.6868686868686,719.1919191919193,3.4650040493294246e-05
459.5959595959596,727.2727272727274,5.310572062658441e-08
1129.292929292929,743.4343434343435,1.3395393056990714e-05
1155.5555555555557,751.5151515151516,1.0239825785457162e-05
275.7575757575757,759.5959595959597,4.4937232295281725e-10
1116.1616161616162,759.5959595959597,6.952386352473674e-06
577.7777777777778,767.6767676767678,6.4775844882827e-08
682.8282828282828,783.8383838383838,1.2629921508114848e-07
1076.767676767677,783.8383838383838,2.3245876914138583e-06
604.040404040404,800.0,2.287990696716806e-08
