X坐标_m,Y坐标_m,污染物浓度_mg/L
262.62626262626264,0.0,1.2910789006233327e-77
958.5858585858584,8.080808080808081,2.5815462695829388e-67
249.4949494949495,16.161616161616163,1.0476637568797616e-73
709.0909090909091,32.323232323232325,7.601465314195209e-55
971.7171717171716,32.323232323232325,6.0553224687563855e-61
525.2525252525253,48.48484848484848,2.240108184435895e-52
787.8787878787879,48.48484848484848,3.2826206937529795e-51
420.2020202020202,64.64646464646465,1.4307249351685387e-51
1089.8989898989898,64.64646464646465,1.5830146640248485e-58
748.4848484848485,72.72727272727273,1.6064545416470525e-44
1234.3434343434344,88.8888888888889,5.640684419664434e-63
1142.4242424242425,96.96969696969695,3.653176379852963e-54
1300.0,96.96969696969695,7.622777102215298e-67
1221.2121212121212,113.13131313131314,1.8688798693744658e-56
354.54545454545456,121.21212121212122,1.9994909780095962e-41
1260.6060606060605,121.21212121212122,5.041860996235976e-58
157.57575757575756,137.37373737373738,6.650183676635845e-51
945.4545454545456,137.37373737373738,6.546241567454603e-35
302.020202020202,145.45454545454547,2.2252475987559187e-39
1273.7373737373737,153.53535353535355,8.735947159179915e-53
328.2828282828283,161.61616161616163,6.846044639734704e-35
1050.5050505050506,169.69696969696972,7.622526459325865e-34
302.020202020202,185.85858585858588,3.2942609268894186e-32
485.85858585858585,185.85858585858588,4.75647162888719e-24
564.6464646464647,193.93939393939397,8.042659195453583e-21
91.91919191919192,210.1010101010101,4.75965247424226e-44
735.3535353535353,210.1010101010101,1.9384583992444268e-17
341.4141414141414,218.1818181818182,3.6802319637820746e-25
485.85858585858585,226.26262626262627,4.805394391852175e-18
787.8787878787879,234.34343434343435,9.815105322233856e-15
170.7070707070707,242.42424242424244,3.462654210568067e-33
13.131313131313131,258.5858585858586,1.605648399910594e-45
1050.5050505050506,258.5858585858586,2.6575893618652968e-21
538.3838383838383,266.6666666666667,8.22767316701222e-12
1076.767676767677,274.7474747474748,3.5769786382878896e-21
997.979797979798,282.82828282828285,3.535190285139405e-16
157.57575757575756,290.90909090909093,2.5651253826217626e-29
52.525252525252526,298.989898989899,6.267089844519234e-38
617.1717171717172,307.0707070707071,8.778830887574833e-07
853.5353535353536,323.23232323232327,1.1151629467460041e-07
919.1919191919192,331.3131313131313,2.512076087948972e-09
984.8484848484848,331.3131313131313,4.480983661006622e-12
78.78787878787878,339.39393939393943,5.498223572598552e-33
498.989898989899,347.4747474747475,8.889788051003593e-07
236.3636363636364,355.5555555555556,1.224976783533216e-19
65.65656565656566,363.6363636363637,2.5669290256823778e-33
236.3636363636364,371.71717171717177,3.4738272021894426e-19
196.96969696969697,379.7979797979799,7.129523333712111e-22
26.262626262626263,387.8787878787879,1.0795835378949044e-36
840.4040404040404,395.959595959596,6.680531067577567e-05
1129.292929292929,404.040404040404,1.5450940650371433e-18
196.96969696969697,412.1212121212121,8.979122780598743e-22
892.929292929293,420.2020202020202,1.1393559613970762e-06
761.6161616161617,428.2828282828283,0.0015174472412119
656.5656565656566,436.3636363636364,0.0044702468609515
1181.8181818181818,436.3636363636364,8.391899947290168e-23
695.959595959596,452.5252525252525,0.0007553305332883
433.3333333333333,460.6060606060606,1.6465199130600856e-09
1037.3737373737374,468.6868686868687,1.0017239683438207e-14
1208.080808080808,476.7676767676768,1.4247730421913524e-26
827.2727272727273,484.8484848484849,1.529177314636976e-07
774.7474747474747,492.92929292929296,4.013738218898291e-07
131.31313131313132,501.010101010101,7.819281906182867e-31
669.6969696969697,509.0909090909091,8.698807665864563e-08
52.525252525252526,517.1717171717172,2.902960599969169e-39
538.3838383838383,525.2525252525253,5.5010060761494486e-11
643.4343434343434,533.3333333333334,2.928515376754991e-10
630.3030303030303,541.4141414141415,3.094828950634972e-11
380.8080808080808,549.4949494949495,4.199240210131956e-19
879.7979797979798,557.5757575757576,7.766994030962219e-16
1024.2424242424242,565.6565656565657,9.898076870310732e-23
380.8080808080808,573.7373737373738,4.136462069935327e-22
393.93939393939394,581.8181818181819,1.3074029280264422e-22
407.0707070707071,589.89898989899,3.4702576079418893e-23
590.9090909090909,589.89898989899,6.239464032894833e-18
223.23232323232324,597.979797979798,9.70210289859048e-35
892.929292929293,606.0606060606061,5.444739478677499e-23
722.2222222222223,614.1414141414142,4.168569213022121e-21
551.5151515151515,630.3030303030304,4.073173442438648e-25
932.3232323232324,630.3030303030304,2.261706904208077e-28
26.262626262626263,646.4646464646465,1.4762758292215224e-59
118.1818181818182,654.5454545454546,1.3895185971246277e-52
1260.6060606060605,654.5454545454546,3.6845304859477613e-53
118.1818181818182,670.7070707070708,8.819700911799402e-56
341.4141414141414,670.7070707070708,2.0319111664055064e-40
1011.1111111111112,686.868686868687,7.683851175707005e-43
814.1414141414142,694.949494949495,7.127017292861206e-38
866.6666666666666,703.0303030303031,6.342318090611027e-41
1234.3434343434344,703.0303030303031,4.13738326285629e-61
446.4646464646465,719.1919191919193,1.390957604676366e-46
1168.6868686868686,719.1919191919193,8.415491558426891e-60
459.5959595959596,727.2727272727274,4.314736887117709e-48
1129.292929292929,743.4343434343435,4.249484089378943e-63
1155.5555555555557,751.5151515151516,5.2094153246165564e-67
275.7575757575757,759.5959595959597,2.91600185257559e-65
1116.1616161616162,759.5959595959597,1.6610630743525285e-66
577.7777777777778,767.6767676767678,1.092034205478344e-55
682.8282828282828,783.8383838383838,2.2384214394939385e-59
1076.767676767677,783.8383838383838,7.57058647823955e-71
604.040404040404,800.0,1.2046680691133708e-64
