X坐标_m,Y坐标_m,污染物浓度_mg/L
262.62626262626264,0.0,6.12915382864024e-10
958.5858585858584,8.080808080808081,7.029188721790297e-06
249.4949494949495,16.161616161616163,7.70292665281216e-10
709.0909090909091,32.323232323232325,1.340090123100884e-06
971.7171717171716,32.323232323232325,1.5850242332739235e-05
525.2525252525253,48.48484848484848,1.9900862226891558e-07
787.8787878787879,48.48484848484848,5.1486445567679205e-06
420.2020202020202,64.64646464646465,6.271470372344238e-08
1089.8989898989898,64.64646464646465,8.378150902982714e-05
748.4848484848485,72.72727272727273,7.105145119250983e-06
1234.3434343434344,88.8888888888889,0.0002949429806526
1142.4242424242425,96.96969696969695,0.0002508995962286
1300.0,96.96969696969695,0.0004363591489344
1221.2121212121212,113.13131313131314,0.0005001537147541
354.54545454545456,121.21212121212122,9.982431717585962e-08
1260.6060606060605,121.21212121212122,0.0006765825799054
157.57575757575756,137.37373737373738,3.006271037447469e-09
945.4545454545456,137.37373737373738,0.0002500247801316
302.020202020202,145.45454545454547,7.04315603263833e-08
1273.7373737373737,153.53535353535355,0.0013935934401544
328.2828282828283,161.61616161616163,1.7852240929238504e-07
1050.5050505050506,169.69696969696972,0.0009946153787611
302.020202020202,185.85858585858588,1.9457344333057125e-07
485.85858585858585,185.85858585858588,6.1746636304115885e-06
564.6464646464647,193.93939393939397,2.7538023972002317e-05
91.91919191919192,210.1010101010101,3.2094089572518503e-09
735.3535353535353,210.1010101010101,0.000377337417053
341.4141414141414,218.1818181818182,9.585984388841996e-07
485.85858585858585,226.26262626262627,1.949350561827648e-05
787.8787878787879,234.34343434343435,0.0012226782448365
170.7070707070707,242.42424242424244,3.62185191197237e-08
13.131313131313131,258.5858585858586,1.0495823339542363e-09
1050.5050505050506,258.5858585858586,0.0067882717206886
538.3838383838383,266.6666666666667,0.0001570682274807
1076.767676767677,274.7474747474748,0.0094038812707761
997.979797979798,282.82828282828285,0.0097231981477473
157.57575757575756,290.90909090909093,5.6711975600565226e-08
52.525252525252526,298.989898989899,4.5709547858197425e-09
617.1717171717172,307.0707070707071,0.0019725083115982
853.5353535353536,323.23232323232327,0.0168559098318124
919.1919191919192,331.3131313131313,0.02063971155521
984.8484848484848,331.3131313131313,0.0207690188321323
78.78787878787878,339.39393939393943,1.2755661429730132e-08
498.989898989899,347.4747474747475,0.000597169853363
236.3636363636364,355.5555555555556,8.197332941500976e-07
65.65656565656566,363.6363636363637,1.0408163713761361e-08
236.3636363636364,371.71717171717177,9.01725698545794e-07
196.96969696969697,379.7979797979799,3.33217214417093e-07
26.262626262626263,387.8787878787879,3.999647268197025e-09
840.4040404040404,395.959595959596,0.0430519643313175
1129.292929292929,404.040404040404,0.0276444993942187
196.96969696969697,412.1212121212121,3.3980369381905017e-07
892.929292929293,420.2020202020202,0.0363045204782999
761.6161616161617,428.2828282828283,0.0419794229645126
656.5656565656566,436.3636363636364,0.0247081766711441
1181.8181818181818,436.3636363636364,0.0240823507775831
695.959595959596,452.5252525252525,0.019128499332378
433.3333333333333,460.6060606060606,0.0001028285247951
1037.3737373737374,468.6868686868687,0.0205972107870668
1208.080808080808,476.7676767676768,0.0179866380015356
827.2727272727273,484.8484848484849,0.0133403405957314
774.7474747474747,492.92929292929296,0.0088716187954796
131.31313131313132,501.010101010101,3.2811364128187735e-08
669.6969696969697,509.0909090909091,0.0023062606329492
52.525252525252526,517.1717171717172,3.800575367846767e-09
538.3838383838383,525.2525252525253,0.0001990305977428
643.4343434343434,533.3333333333334,0.000774967643189
630.3030303030303,541.4141414141415,0.0005062621395365
380.8080808080808,549.4949494949495,4.735013676819058e-06
879.7979797979798,557.5757575757576,0.0027218872026857
1024.2424242424242,565.6565656565657,0.003921683357742
380.8080808080808,573.7373737373738,2.618804376943438e-06
393.93939393939394,581.8181818181819,2.7741894769360595e-06
407.0707070707071,589.89898989899,2.9035426836043065e-06
590.9090909090909,589.89898989899,6.587453086046011e-05
223.23232323232324,597.979797979798,5.3279449323527104e-08
892.929292929293,606.0606060606061,0.0008203590209035
722.2222222222223,614.1414141414142,0.0001595900953443
551.5151515151515,630.3030303030304,1.097619392020292e-05
932.3232323232324,630.3030303030304,0.0005470161069312
26.262626262626263,646.4646464646465,2.3550146011357237e-10
118.1818181818182,654.5454545454546,1.546804076157031e-09
1260.6060606060605,654.5454545454546,0.0011437639404156
118.1818181818182,670.7070707070708,1.071390390037598e-09
341.4141414141414,670.7070707070708,9.755535529980541e-08
1011.1111111111112,686.868686868687,0.0001953363452892
814.1414141414142,694.949494949495,3.5835899797105225e-05
866.6666666666666,703.0303030303031,4.4932249627085695e-05
1234.3434343434344,703.0303030303031,0.0003576887916791
446.4646464646465,719.1919191919193,1.547423665355492e-07
1168.6868686868686,719.1919191919193,0.0001873631981859
459.5959595959596,727.2727272727274,1.5071399894421833e-07
1129.292929292929,743.4343434343435,8.307104192784823e-05
1155.5555555555557,751.5151515151516,7.633176391883003e-05
275.7575757575757,759.5959595959597,2.496469506846298e-09
1116.1616161616162,759.5959595959597,5.015035221023844e-05
577.7777777777778,767.6767676767678,2.558691545479396e-07
682.8282828282828,783.8383838383838,5.97639782879202e-07
1076.767676767677,783.8383838383838,2.029123873802084e-05
604.040404040404,800.0,1.3385578361706817e-07
