X坐标_m,Y坐标_m,污染物浓度_mg/L
262.62626262626264,0.0,5.218381295693572e-10
958.5858585858584,8.080808080808081,6.150240880837327e-06
249.4949494949495,16.161616161616163,6.669943462998102e-10
709.0909090909091,32.323232323232325,1.2337450853445011e-06
971.7171717171716,32.323232323232325,1.4211480299612856e-05
525.2525252525253,48.48484848484848,1.8525901592918038e-07
787.8787878787879,48.48484848484848,4.789063076731036e-06
420.2020202020202,64.64646464646465,5.862717575903399e-08
1089.8989898989898,64.64646464646465,7.561100066785618e-05
748.4848484848485,72.72727272727273,6.742112973515345e-06
1234.3434343434344,88.8888888888889,0.0002609888526943
1142.4242424242425,96.96969696969695,0.0002296996075806
1300.0,96.96969696969695,0.0003796536106835
1221.2121212121212,113.13131313131314,0.0004535855537407
354.54545454545456,121.21212121212122,9.596552995710649e-08
1260.6060606060605,121.21212121212122,0.0006096609212368
157.57575757575756,137.37373737373738,2.827683965478136e-09
945.4545454545456,137.37373737373738,0.0002421088107717
302.020202020202,145.45454545454547,6.80613981775773e-08
1273.7373737373737,153.53535353535355,0.0012787147533551
328.2828282828283,161.61616161616163,1.7401296223854153e-07
1050.5050505050506,169.69696969696972,0.0009641082457251
302.020202020202,185.85858585858588,1.9058935171686613e-07
485.85858585858585,185.85858585858588,6.108184046639615e-06
564.6464646464647,193.93939393939397,2.7320388757569572e-05
91.91919191919192,210.1010101010101,3.076675692603175e-09
735.3535353535353,210.1010101010101,0.0003751460034358
341.4141414141414,218.1818181818182,9.4792457104235e-07
485.85858585858585,226.26262626262627,1.9391296747192775e-05
787.8787878787879,234.34343434343435,0.0012176586448413
170.7070707070707,242.42424242424244,3.546145264115274e-08
13.131313131313131,258.5858585858586,1.0036269965543796e-09
1050.5050505050506,258.5858585858586,0.0067127560395624
538.3838383838383,266.6666666666667,0.0001567682413892
1076.767676767677,274.7474747474748,0.0092991236997763
997.979797979798,282.82828282828285,0.0096654776383008
157.57575757575756,290.90909090909093,5.585792312290957e-08
52.525252525252526,298.989898989899,4.4425341747291526e-09
617.1717171717172,307.0707070707071,0.0019714093271684
853.5353535353536,323.23232323232327,0.0168376878409803
919.1919191919192,331.3131313131313,0.0206036527344035
984.8484848484848,331.3131313131313,0.0207031229930064
78.78787878787878,339.39393939393943,1.2503249320894014e-08
498.989898989899,347.4747474747475,0.0005969082218778
236.3636363636364,355.5555555555556,8.152905116135546e-07
65.65656565656566,363.6363636363637,1.0197942904695806e-08
236.3636363636364,371.71717171717177,8.971372349008256e-07
196.96969696969697,379.7979797979799,3.308671343992428e-07
26.262626262626263,387.8787878787879,3.8974503091098225e-09
840.4040404040404,395.959595959596,0.0430332684273664
1129.292929292929,404.040404040404,0.0274053506019608
196.96969696969697,412.1212121212121,3.374367054721733e-07
892.929292929293,420.2020202020202,0.0362730488296423
761.6161616161617,428.2828282828283,0.0419716344630152
656.5656565656566,436.3636363636364,0.0247059649149125
1181.8181818181818,436.3636363636364,0.02374994921248
695.959595959596,452.5252525252525,0.0191250610644491
433.3333333333333,460.6060606060606,0.0001027301756388
1037.3737373737374,468.6868686868687,0.0204940427369896
1208.080808080808,476.7676767676768,0.0176386499365974
827.2727272727273,484.8484848484849,0.0133269652804627
774.7474747474747,492.92929292929296,0.0088643432081728
131.31313131313132,501.010101010101,3.225435367523482e-08
669.6969696969697,509.0909090909091,0.0023043160029022
52.525252525252526,517.1717171717172,3.6839914086596255e-09
538.3838383838383,525.2525252525253,0.0001987128956864
643.4343434343434,533.3333333333334,0.000773773661711
630.3030303030303,541.4141414141415,0.0005053106306234
380.8080808080808,549.4949494949495,4.7084626359649365e-06
879.7979797979798,557.5757575757576,0.0027077545074136
1024.2424242424242,565.6565656565657,0.0038721099386257
380.8080808080808,573.7373737373738,2.597391432967398e-06
393.93939393939394,581.8181818181819,2.749970353814944e-06
407.0707070707071,589.89898989899,2.876299214160745e-06
590.9090909090909,589.89898989899,6.550671879944765e-05
223.23232323232324,597.979797979798,5.200145119976033e-08
892.929292929293,606.0606060606061,0.0008104377168936
722.2222222222223,614.1414141414142,0.0001581525603333
551.5151515151515,630.3030303030304,1.0839856648470116e-05
932.3232323232324,630.3030303030304,0.0005361750006075
26.262626262626263,646.4646464646465,2.160882670705682e-10
118.1818181818182,654.5454545454546,1.4486992181360999e-09
1260.6060606060605,654.5454545454546,0.0010484063686849
118.1818181818182,670.7070707070708,9.936446818762008e-10
341.4141414141414,670.7070707070708,9.401417228041349e-08
1011.1111111111112,686.868686868687,0.0001854809239072
814.1414141414142,694.949494949495,3.453344307175726e-05
866.6666666666666,703.0303030303031,4.296100280579255e-05
1234.3434343434344,703.0303030303031,0.0003187930380807
446.4646464646465,719.1919191919193,1.4666957274149557e-07
1168.6868686868686,719.1919191919193,0.0001680376775736
459.5959595959596,727.2727272727274,1.422330483238165e-07
1129.292929292929,743.4343434343435,7.363571377382625e-05
1155.5555555555557,751.5151515151516,6.658044798119655e-05
275.7575757575757,759.5959595959597,2.233855110538157e-09
1116.1616161616162,759.5959595959597,4.38711135333701e-05
577.7777777777778,767.6767676767678,2.3546318158858574e-07
682.8282828282828,783.8383838383838,5.419969873905173e-07
1076.767676767677,783.8383838383838,1.745040524410558e-05
604.040404040404,800.0,1.192482309304703e-07
